Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),PLENUM-1:Zone Total Internal Total Heating Rate [W](TimeStep),SPACE1-1:Zone Total Internal Total Heating Rate [W](TimeStep),SPACE2-1:Zone Total Internal Total Heating Rate [W](TimeStep),SPACE3-1:Zone Total Internal Total Heating Rate [W](TimeStep),SPACE4-1:Zone Total Internal Total Heating Rate [W](TimeStep),SPACE5-1:Zone Total Internal Total Heating Rate [W](TimeStep),SPACE1-1:Zone People Occupant Count [](TimeStep),SPACE2-1:Zone People Occupant Count [](TimeStep),SPACE3-1:Zone People Occupant Count [](TimeStep),SPACE4-1:Zone People Occupant Count [](TimeStep),SPACE5-1:Zone People Occupant Count [](TimeStep),SPACE1-1:Zone Lights Total Heating Energy [J](TimeStep),SPACE2-1:Zone Lights Total Heating Energy [J](TimeStep),SPACE3-1:Zone Lights Total Heating Energy [J](TimeStep),SPACE4-1:Zone Lights Total Heating Energy [J](TimeStep),SPACE5-1:Zone Lights Total Heating Energy [J](TimeStep),FRONT-1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),PLENUM-1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),SPACE1-1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),SPACE2-1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),SPACE3-1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),SPACE4-1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),SPACE5-1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),PLENUM-1:Zone Air System Sensible Heating Rate [W](TimeStep),PLENUM-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Air System Sensible Heating Rate [W](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE2-1:Zone Air System Sensible Heating Rate [W](TimeStep),SPACE2-1:Zone Air Temperature [C](TimeStep),SPACE3-1:Zone Air System Sensible Heating Rate [W](TimeStep),SPACE3-1:Zone Air Temperature [C](TimeStep),SPACE4-1:Zone Air System Sensible Heating Rate [W](TimeStep),SPACE4-1:Zone Air Temperature [C](TimeStep),SPACE5-1:Zone Air System Sensible Heating Rate [W](TimeStep),SPACE5-1:Zone Air Temperature [C](TimeStep),SPACE1-1 BASEBOARD:Baseboard Total Heating Rate [W](TimeStep),SPACE3-1 BASEBOARD:Baseboard Total Heating Rate [W](TimeStep) 
 03/23  22:15:00,5.45,90.,5.2,230.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-49.6836495448394,-25.2556974740355,-7.35061033746995,-25.2321025692572,-7.26476883506649,-38.9332217147247,0.0,18.6344545785023,0.0,18.4773969744883,0.0,17.748165268193,0.0,18.5177400013127,0.0,17.7320991565205,0.0,19.5441982910067,0.0,0.0 
 03/23  22:30:00,5.3,91.,5.2,230.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-47.0029284113428,-24.1553880047923,-6.73891965183028,-24.0360176863859,-6.65142656487938,-37.3843546112235,0.0,18.5076617932404,0.0,18.4104965848847,0.0,17.6762878460383,0.0,18.4493119921219,0.0,17.6611586081038,0.0,19.4799368741107,0.0,0.0 
 03/23  22:45:00,5.15,92.,5.2,230.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-44.8558091522195,-21.9559097835955,-5.97319886499497,-21.8133117973894,-5.88967194236761,-33.7458559199664,23.0089583141562,18.386709440379,0.0,18.3496997953602,0.0,17.6125909547381,0.0,18.3872242714059,0.0,17.5983554901003,0.0,19.4219404844371,0.0,0.0 
 03/23  23:00:00,5.,93.,5.2,230.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-42.7183776498038,-19.7948015790973,-5.35185641431038,-19.6496153757332,-5.2734651018993,-29.743101816803,55.97933022691,18.2715646641407,0.0,18.2948969140317,0.0,17.555530618761,0.0,18.3313052474652,0.0,17.5421335248414,0.0,19.3708315963113,0.0,0.0 
 03/23  23:15:00,4.85,93.,5.05,227.5,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-40.6143584264355,-17.5628372004036,-4.72595932687768,-17.431494854208,-4.65302489914145,-25.5773967576589,89.4242467534496,18.1621031671893,0.0,18.2462685639078,0.0,17.5051388948369,0.0,18.281693862239,0.0,17.4925216253343,0.0,19.3268757138054,0.0,0.0 
 03/23  23:30:00,4.7,93.,4.9,225.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-38.5647548126786,-15.8121860708693,-4.2355356441613,-15.6875102318857,-4.16722742218727,-22.3367010568386,123.522083162132,18.0581751606688,0.0,18.2024824344414,0.0,17.4599715089779,0.0,18.2370410041739,0.0,17.4480844794879,0.0,19.2884839348295,0.0,0.0 
 03/23  23:45:00,4.55,93.,4.75,222.5,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-36.6301511680691,-14.484532175528,-3.85350710583424,-14.3572215624812,-3.78887068260098,-19.9192573225089,157.58513492987,17.9594680021245,0.0,18.1623676645283,0.0,17.4188729858062,0.0,18.1961695839813,0.0,17.4076768655302,0.0,19.2542421119462,0.0,0.0 
 03/23  24:00:00,4.4,93.,4.6,220.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-34.8325901438757,-13.3687284357733,-3.52763926210432,-13.2362895835964,-3.46618747581192,-17.9110787286329,191.091165751148,17.8656101110022,0.0,18.125338011006,0.0,17.3812448475417,0.0,18.1584840788496,0.0,17.3707055452637,0.0,19.2234474834532,0.0,0.0 
 03/24  00:15:00,4.4,93.,4.225,220.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-32.8554301580574,-10.4080592193804,-2.73177181729617,-10.3780770913506,-2.68287558513235,-14.9063014150906,223.352894187496,17.7771057949734,0.0,18.0965116190644,0.0,17.3521086410356,0.0,18.1289390171295,0.0,17.3420918311557,0.0,19.1978209838125,0.0,0.0 
 03/24  00:30:00,4.4,93.,3.85,220.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-31.0008433718204,-8.00936408838318,-2.16885928270614,-8.07105761777627,-2.1307568915255,-13.0188743632357,257.129551525917,17.6936204445764,0.0,18.0743302107491,0.0,17.3289779555201,0.0,18.1059633658453,0.0,17.3193682519038,0.0,19.1754408111986,0.0,0.0 
 03/24  00:45:00,4.4,93.,3.475,220.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-29.1452859293951,-6.58173598961102,-1.83078001242279,-6.68469285392661,-1.79912157960051,-11.6272793091525,291.214797159661,17.6151526129485,0.0,18.0561035262214,0.0,17.3094540381935,0.0,18.0869353373676,0.0,17.300182557674,0.0,19.1554540731757,0.0,0.0 
 03/24  01:00:00,4.4,93.,3.1,220.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-27.2587871519984,-5.5352924559206,-1.54359860964958,-5.65389321644125,-1.51661354832654,-10.2333461792247,324.275975070903,17.5417817457502,0.0,18.0407754380023,0.0,17.2929935297754,0.0,18.0708422635743,0.0,17.2840103080883,0.0,19.1378643677558,0.0,0.0 
 03/24  01:15:00,4.4,93.,3.1,217.5,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-25.5233734350558,-5.96030414413197,-1.62864851619023,-6.03409153626351,-1.60231208012282,-10.8438909912702,356.210668507463,17.4730802259383,0.0,18.0242670464288,0.0,17.2756225838226,0.0,18.0536635269561,0.0,17.2669207723971,0.0,19.1192215297638,0.0,0.0 
 03/24  01:30:00,4.4,93.,3.1,215.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-24.0160224887309,-6.12393796839727,-1.59973366644734,-6.15374256033872,-1.57348030277822,-11.031285258094,385.033893936505,17.4084335289341,0.0,18.0073019940458,0.0,17.2585565999809,0.0,18.0361406300033,0.0,17.2501353441433,0.0,19.1002527965164,0.0,0.0 
 03/24  01:45:00,4.4,93.,3.1,212.5,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-22.5937416545075,-5.75406830799385,-1.4573154537742,-5.76449654661538,-1.43248229249279,-10.4837814419117,411.437868350884,17.3476121945999,0.0,17.991358302031,0.0,17.2430067254874,0.0,18.0197227632279,0.0,17.2348508721395,0.0,19.0822219237683,0.0,0.0 
 03/24  02:00:00,4.4,93.,3.1,210.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-21.0998891219844,-5.24051073143752,-1.31193875461345,-5.25727594104192,-1.2891313347812,-9.71481128109384,436.11277028354,17.2908085336288,0.0,17.9768345459885,0.0,17.2290050905332,0.0,18.0047463816924,0.0,17.2210930220076,0.0,19.0655101881328,0.0,0.0 
 03/24  02:15:00,4.4,93.,3.1,207.5,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-19.6399634462011,-4.83097343375919,-1.19113551769414,-5.06539322275512,-1.17018325717509,-8.98946766844984,459.260211630233,17.237944520017,0.0,17.9634463456327,0.0,17.2162932254087,0.0,17.9903172577237,0.0,17.2086050898068,0.0,19.0500469483233,0.0,0.0 
 03/24  02:30:00,4.4,93.,3.1,205.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-18.3238296124949,-4.68360496584405,-1.08373103280599,-4.83362336638801,-1.06440817190991,-8.32442606507308,480.91110199315,17.1886312097193,0.0,17.9504670682181,0.0,17.2047279990376,0.0,17.9765489317476,0.0,17.1972463622091,0.0,19.0357283103782,0.0,0.0 
 03/24  02:45:00,4.4,93.,3.1,202.5,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-17.0908003685524,-4.469551277999,-0.985041904836188,-4.51054104953435,-0.967237693481621,-7.70548472223395,501.080437727222,17.1426433074173,0.0,17.9380814510745,0.0,17.1942162897835,0.0,17.9637013982542,0.0,17.1869249057659,0.0,19.0224748367579,0.0,0.0 
 03/24  03:00:00,4.4,93.,3.1,200.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-15.9232323060571,-4.16899375455056,-0.895566422699978,-4.17138389774727,-0.879191628828697,-7.12970528616245,519.898085612347,17.0998032249531,0.0,17.9265291213828,0.0,17.1846596816444,0.0,17.9518203325534,0.0,17.1775432624618,0.0,19.0102121669461,0.0,0.0 
 03/24  03:15:00,4.275,93.,2.975,205.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-14.8439795064011,-4.24711038053157,-0.915478844973017,-4.2121549560944,-0.896215571125894,-6.09372382825796,537.512432380723,17.0598721026909,0.0,17.9147607552051,0.0,17.1748908754053,0.0,17.9398235845992,0.0,17.1679802355907,0.0,18.9997316534133,0.0,0.0 
 03/24  03:30:00,4.15,93.,2.85,210.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-13.7842329545574,-4.28944400294345,-0.924266233778335,-4.22708729867358,-0.902742268824566,-5.19712406184966,553.573864481841,17.0227963378375,0.0,17.9028755192922,0.0,17.165028591207,0.0,17.9277847523109,0.0,17.1583478410607,0.0,18.9907934230622,0.0,0.0 
 03/24  03:45:00,4.025,93.,2.725,215.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-12.9382574434121,-4.23109176944637,-0.910385905471036,-4.15412156319327,-0.888230057760627,-4.61506293613076,568.44240789144,16.9880000340969,0.0,17.891152385603,0.0,17.1553146945367,0.0,17.9159541553707,0.0,17.1488705583608,0.0,18.9828564251045,0.0,0.0 
 03/24  04:00:00,3.9,93.,2.6,220.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-12.2119127806849,-4.12990653622986,-0.893223375304897,-4.04586969850174,-0.871016502625028,-4.17830133176211,582.345397808596,16.9551607390012,0.0,17.8797100042983,0.0,17.1457841910809,0.0,17.904432254048,0.0,17.1395771950056,0.0,18.9756707145703,0.0,0.0 
 03/24  04:15:00,3.9,93.,2.325,222.5,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-11.5639195643546,-2.77392239934309,-0.520206181720499,-2.75510696220101,-0.504980633838844,-2.87111903029506,595.406726232761,16.9240671641419,0.0,17.8720247022543,0.0,17.1402337844224,0.0,17.8965863873447,0.0,17.1341893508334,0.0,18.9707331164431,0.0,0.0 
 03/24  04:30:00,3.9,93.,2.05,225.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-10.8323876927653,-1.68063199287213,-0.272631427210932,-1.72198627829771,-0.263722602931618,-1.83877600928467,609.356706976429,16.8949433572129,0.0,17.8673684757739,0.0,17.1373249266574,0.0,17.8916826566046,0.0,17.1313756036873,0.0,18.9675709081563,0.0,0.0 
 03/24  04:45:00,3.9,93.,1.775,227.5,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-10.0978501962487,-1.0881321023037,-0.163412656358435,-1.16056278963866,-0.157888597431635,-1.2225441510861,623.654634911631,16.8677968441362,0.0,17.8643538023689,0.0,17.1355813896384,0.0,17.888377726231,0.0,17.1296910398209,0.0,18.9654684625761,0.0,0.0 
 03/24  05:00:00,3.9,93.,1.5,230.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-9.41443616619214,-0.693848249854456,-8.248128140322085E-002,-0.781816785896645,-7.903519808802427E-002,-0.770380096262336,637.631112112636,16.8424896940129,0.0,17.862431499306,0.0,17.1347013524433,0.0,17.8861513583756,0.0,17.1288477876627,0.0,18.9641436181204,0.0,0.0 
 03/24  05:15:00,3.9,93.,1.65,245.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-8.76708270260407,-1.74062000437481,-0.416203181529482,-1.77574679048173,-0.410182382542346,-2.61988833441648,651.109849113929,16.8189245375576,0.0,17.8576091834048,0.0,17.1302607100348,0.0,17.8810946611938,0.0,17.124471470467,0.0,18.9596381755111,0.0,0.0 
 03/24  05:30:00,3.9,93.,1.8,260.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-8.36170458870696,-2.50119023154616,-0.588665117260931,-2.47953650645674,-0.579625833553744,-3.88601732143651,661.977945297996,16.7964506654693,0.0,17.8506798805692,0.0,17.1239801166221,0.0,17.8740339678061,0.0,17.1182874397798,0.0,18.9529554907259,0.0,0.0 
 03/24  05:45:00,3.9,93.,1.95,275.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,0.0,-8.02905956673006,-2.69803388957001,-0.596368421579603,-2.63273644078639,-0.591206037707923,-4.20906409979319,671.075869659191,16.7748723810553,0.0,17.8432054091177,0.0,17.1176174553208,0.0,17.8665371929418,0.0,17.1119799779503,0.0,18.9457174256904,0.0,0.0 
 03/24  06:00:00,3.9,93.,2.1,290.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,4.90406244003558,-7.04430281566345,-0.207704444561418,1.48356284371821,2.97771172982823,0.539464791466094,-4.07455386144264,678.331530539861,16.7559418274404,0.0,17.8426299964839,0.0,17.1334465126494,0.0,17.8750165664749,0.0,17.1177355532408,0.0,18.9387108147524,0.0,0.0 
 03/24  06:15:00,3.9,93.,1.575,217.5,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,7.2772666251298,-5.96454712395515,3.19866095751207,1.53836089808447,5.53911463826246,1.74240078494812,-9.182445442065680E-002,690.254196908876,16.7399178854032,0.0,17.8514895365451,0.0,17.1498575452357,0.0,17.8907869066755,0.0,17.1363224082361,0.0,18.9385529514732,0.0,0.0 
 03/24  06:30:00,3.9,93.,1.05,145.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,9.54735867598685,-4.5882232543858,5.16384974413758,1.9714842296078,7.19423141927464,2.25715248624869,2.91563731258106,704.469022945128,16.7275949998546,0.0,17.8657895340485,0.0,17.1708859455258,0.0,17.9112661372735,0.0,17.1603969872374,0.0,18.943564368114,0.0,0.0 
 03/24  06:45:00,3.9,93.,0.525,72.5,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,13.9582893010804,-2.861039343583,7.37954999028442,3.0196275331635,10.5717094054031,3.05533451680881,4.3967270546509,718.913226052129,16.7199129261588,0.0,17.8862219457372,0.0,17.2030900522148,0.0,17.9413557216448,0.0,17.1929808002975,0.0,18.9511198799163,0.0,0.0 
 03/24  07:00:00,3.9,93.,0.0,0.0,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,18.3909810892385,-0.878605340322812,9.34218147119107,3.90398355533415,13.5609129639864,3.80915681407491,5.46115978492152,734.452404401893,16.7175543854427,0.0,17.9120845054608,0.0,17.2447213083725,0.0,17.979949058956,0.0,17.2335993017996,0.0,18.960502581572,0.0,0.0 
 03/24  07:15:00,3.75,94.75,0.775,67.5,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,22.8456333516466,289.330149224214,1466.85526182314,442.018815652219,1403.85387303326,443.055760422798,1069.17130601612,2050.78531857812,17.1795620436507,3946.04082803706,20.9312926091295,1693.03466031969,21.1198590446077,3787.38615913263,20.9704831102141,1689.47486267105,21.1097577739881,3181.72696930535,20.3329887903766,4553.26153880408,4372.4209190103 
 03/24  07:30:00,3.6,96.5,1.55,135.,0.0,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,27.2112555971252,300.009331653245,601.72935508647,152.868600213279,568.623121592991,153.825809944863,1051.37188939371,2301.79981015211,17.7186289108356,2577.83898481439,21.7458094272037,1098.48732281012,21.9177169910974,2437.49004444628,21.7682848071694,1097.98929404334,21.9140307934506,3022.51399626476,21.369182767749,3285.3997754149,3116.46775079322 
 03/24  07:45:00,3.45,98.25,2.325,202.5,0.25,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,33.4328755798355,235.145326588383,195.106571604624,32.1319967954731,179.807673840305,32.6690977543711,566.220185869599,2312.19791508376,18.0754696443384,2136.68312082323,21.9955564188355,889.656822665318,21.996529229311,1983.62406098096,21.9962394510717,894.07875353108,21.9962175145694,2387.50239672084,21.8664793966265,2875.01489127056,2689.44831414415 
 03/24  08:00:00,3.3,100.,3.1,270.,0.5,0.0,100.32,43.32,100.32,43.32,187.72,0.0,0.0,0.0,0.0,0.0,71280.,30780.,71280.,30780.,133380.,39.624016330501,96.6539222649137,45.4576938132005,0.313234735695134,41.2864634469828,0.341837824359931,77.5494761795127,2241.19405081982,18.3363824574293,1999.86928447334,22.1232208928302,787.364638524102,21.9999241165963,1835.03826221432,22.1154069787734,796.293639345372,21.999922405289,1921.82577333821,22.0011031846537,2753.93480035273,2554.90082627789 
 03/24  08:15:00,3.45,99.,2.7,270.,0.75,0.0,3137.639976504,1384.19998932,3137.639976504,1384.19998932,5802.79995728,11.,5.,11.,5.,20.,1283040.,554040.,1283040.,554040.,2400840.,45.7858497316489,137.997696065449,-23.6602569974469,0.170787382045374,-21.5428259355976,0.186345523924451,295.694471962638,2148.28478057903,18.528238118716,0.0,21.9989282606251,0.0,22.0000111469256,0.0,21.9991232233821,0.0,22.0000157270764,0.0,22.3228398032575,589.172609063708,389.38011507568 
 03/24  08:30:00,3.6,98.,2.3,270.,1.,0.0,3137.639976504,1384.19998932,3137.639976504,1384.19998932,5802.79995728,11.,5.,11.,5.,20.,1283040.,554040.,1283040.,554040.,2400840.,51.9177789579776,79.746595180249,1.20976435656728,3.156498722474978E-002,1.45785741468804,3.540971741685552E-002,216.049721356599,2052.77760266046,18.7640018952683,0.0,22.0009148930376,0.0,22.0002315521126,0.0,22.001251739302,0.0,22.0002813595186,0.0,22.7550703140984,484.260142051454,268.526110942425 
 03/24  08:45:00,3.75,97.,1.9,270.,1.,0.0,3137.639976504,1384.19998932,3137.639976504,1384.19998932,5802.79995728,11.,5.,11.,5.,20.,1283040.,554040.,1283040.,554040.,2400840.,65.8304407738681,69.1475405539175,6.70561329410312,2.686909428915640E-002,2.67964332041634,3.247168763525485E-002,164.740779093911,1986.94351310654,18.9508904374114,0.0,22.019722266303,0.0,22.000522486623,0.0,22.0089758249531,0.0,22.0006329604459,0.0,23.0417723001097,382.431482101225,117.045545347203 
 03/24  09:00:00,3.9,96.,1.5,270.,1.,0.0,3137.639976504,1384.19998932,3137.639976504,1384.19998932,5802.79995728,11.,5.,11.,5.,20.,1283040.,554040.,1283040.,554040.,2400840.,80.0966046046536,61.6150080604552,-1.61454068104198,-1.553361152685589E-002,7.68784051993353,-8.639923382671446E-003,98.8162645651974,1923.74376534523,19.1174625272124,0.0,22.0151953603641,0.0,22.0003543349482,0.0,22.0311310275522,0.0,22.0005394323057,0.0,23.2137880474139,232.927422814259,0.0 
 03/24  09:15:00,4.175,95.25,1.9,212.5,1.,0.0,3744.839976504,1646.39998932,3744.839976504,1646.39998932,6938.99995728,11.,5.,11.,5.,20.,1354320.,584820.,1354320.,584820.,2534220.,94.5785870726902,114.175542346525,84.1280054226079,34.0708846060903,175.250952288504,12.7229983367629,390.757043673771,1903.27464533784,19.2974901208185,0.0,22.1978567671051,0.0,22.2895774677859,0.0,22.4090976084556,0.0,22.110560436074,0.0,23.6495541621609,0.0,0.0 
 03/24  09:30:00,4.45,94.5,2.3,155.,1.,0.0,3744.839976504,1646.39998932,3744.839976504,1646.39998932,6938.99995728,11.,5.,11.,5.,20.,1354320.,584820.,1354320.,584820.,2534220.,109.320043584586,79.4568527333896,-59.5665235172884,-25.378514072391,-119.049113108886,-12.0811478494763,-217.888382889816,1732.04425712313,19.482651421277,0.0,22.0001663034133,0.0,21.7979824175124,0.0,22.0547675629705,18.4036643857525,21.7532179377286,0.0,23.3261937486932,633.953534210671,208.802065451768 
 03/24  09:45:00,4.725,93.75,2.7,97.5,0.75,0.0,3744.839976504,1646.39998932,3744.839976504,1646.39998932,6938.99995728,11.,5.,11.,5.,20.,1354320.,584820.,1354320.,584820.,2534220.,105.175903592604,57.8579672880065,-0.123224406278636,0.179726868613592,-0.957524113119268,-0.156399669744232,-49.3619170436315,1579.47900994481,19.6271698011934,0.0,22.0001659885829,0.0,21.8122585833626,0.0,22.0003285438538,0.0,21.7698205920088,0.0,23.1347736456214,609.897799757128,228.15920492369 
 03/24  10:00:00,5.,93.,3.1,40.,0.5,0.0,3744.839976504,1646.39998932,3744.839976504,1646.39998932,6938.99995728,11.,5.,11.,5.,20.,1354320.,584820.,1354320.,584820.,2534220.,100.51743223342,72.2030503886598,8.710912062774788E-002,-24.1559152122357,-3.7515870485519,17.8520661968822,-8.54089751283384,1485.37165318226,19.769113678083,0.0,22.0006330033396,0.0,21.6991204272999,0.0,22.0006415588513,0.0,21.7713421979682,0.0,23.1559971745555,536.316126225146,163.164245714151 
 03/24  10:15:00,4.85,93.75,3.625,42.5,0.25,0.0,3824.039976504,1680.59998932,3824.039976504,1680.59998932,7087.19995728,11.,5.,11.,5.,20.,1425600.,615600.,1425600.,615600.,2667600.,95.469878120272,56.7134715621184,0.122725187709539,38.0516020468352,2.896369039366093E-002,-41.0368639453327,51.9437619899402,1399.17848258831,19.9302914068606,0.0,22.0006544179993,0.0,21.8232722381312,0.0,22.000640970112,0.0,21.7015068443752,0.0,23.221471318351,483.283189605585,122.588942062035 
 03/24  10:30:00,4.7,94.5,4.15,45.,0.0,0.0,3824.039976504,1680.59998932,3824.039976504,1680.59998932,7087.19995728,11.,5.,11.,5.,20.,1425600.,615600.,1425600.,615600.,2667600.,90.1231018292033,54.2406970748076,-8.625436742935941E-002,-34.226269840222,-6.742544666878846E-003,40.0557681446929,23.5191712760719,1317.5690180027,20.0797275285351,0.0,22.0006192243298,0.0,21.7488109814243,0.0,22.0006260690086,0.0,21.7808217119853,0.0,23.2776802514514,493.114736247255,139.692511417059 
 03/24  10:45:00,4.55,95.25,4.675,47.5,0.0,0.0,3824.039976504,1680.59998932,3824.039976504,1680.59998932,7087.19995728,11.,5.,11.,5.,20.,1425600.,615600.,1425600.,615600.,2667600.,90.0286777099601,51.6747104331887,2.831530710233912E-002,33.9662707437815,2.113060485449039E-002,-41.282823577498,11.5729566609183,1236.33436485736,20.2201351247967,0.0,22.0006044836128,0.0,21.8112232321724,0.0,22.0006199145546,0.0,21.6958006615948,0.0,23.3037446627547,498.190519467183,150.821450640082 
 03/24  11:00:00,4.4,96.,5.2,50.,0.0,0.0,3824.039976504,1680.59998932,3824.039976504,1680.59998932,7087.19995728,11.,5.,11.,5.,20.,1425600.,615600.,1425600.,615600.,2667600.,89.8821600067542,46.5382264370357,3.678959447926278E-002,-36.2409000158387,-2.054748088660943E-002,40.842385258425,4.53458300312452,1158.59750545987,20.348528671376,0.0,22.0006291837992,0.0,21.7351528049151,0.0,22.0005950986869,0.0,21.7733583795183,0.0,23.3151315275352,508.399789651224,165.632789799139 
